시군구코드,연도,시군구명,대졸인구비율,대졸인구비율등급,여성종사자비율,여성종사자비율등급,20세미만인구성장률,20세미만인구성장률등급,투표율,투표율등급,재정자립도,재정자립도등급,경제활동인구대비종사자수,경제활동인구대비종사자수등급,1인당지역내총생산,1인당지역내총생산등급,특허출원건수,특허출원건수등급,1인당주민세,1인당주민세등급,1인당공원면적,1인당공원면적등급,도로밀도,도로밀도등급,1만인당공무원수,1만인당공무원수등급,건축허가면적증감률,건축허가면적증감률등급,주민등록인구전출입률,주민등록인구전출입률등급,폐기물재활용률,폐기물재활용률등급,1만인당사회복지시설수,1만인당사회복지시설수등급,1만인당문화체육시설수,1만인당문화체육시설수등급,1만인당축제건수,1만인당축제건수등급,비영리단체수,비영리단체수등급
48310,2024,경상남도 거제시,,,,,,,,,10.79,3,,,,,,,,,,,,,,,,,-0.285537524,5,,,,,,,,,12,3
48330,2024,경상남도 양산시,,,,,,,,,7.24,3,,,,,,,,,,,,,,,,,-1.019044071,4,,,,,,,,,12,3
48720,2024,경상남도 의령군,,,,,,,,,9.3,3,,,,,,,,,,,,,,,,,-0.361682702,5,,,,,,,,,10,3
48730,2024,경상남도 함안군,,,,,,,,,7.87,3,,,,,,,,,,,,,,,,,1.76040657,8,,,,,,,,,4,3
48740,2024,경상남도 창녕군,,,,,,,,,23.24,6,,,,,,,,,,,,,,,,,0.037633676,6,,,,,,,,,128,7
48820,2024,경상남도 고성군,,,,,,,,,19,5,,,,,,,,,,,,,,,,,-0.520490748,5,,,,,,,,,73,6
48840,2024,경상남도 남해군,,,,,,,,,11.76,3,,,,,,,,,,,,,,,,,-0.918447204,4,,,,,,,,,29,5
48850,2024,경상남도 하동군,,,,,,,,,10.69,3,,,,,,,,,,,,,,,,,0.936281903,7,,,,,,,,,74,6
48860,2024,경상남도 산청군,,,,,,,,,27.17,7,,,,,,,,,,,,,,,,,-0.181809199,5,,,,,,,,,87,6
48870,2024,경상남도 함양군,,,,,,,,,10.42,3,,,,,,,,,,,,,,,,,-0.478405988,5,,,,,,,,,25,5
48880,2024,경상남도 거창군,,,,,,,,,12.74,3,,,,,,,,,,,,,,,,,-1.218629958,4,,,,,,,,,20,3
48890,2024,경상남도 합천군,,,,,,,,,8.24,3,,,,,,,,,,,,,,,,,-0.96352749,4,,,,,,,,,25,5
50110,2024,제주특별자치도 제주시,,,,,,,,,12.57,3,,,,,,,,,,,,,,,,,-1.109178227,4,,,,,,,,,19,3
50130,2024,제주특별자치도 서귀포시,,,,,,,,,20.59,6,,,,,,,,,,,,,,,,,0.323576003,6,,,,,,,,,39,5
51110,2024,강원특별자치도 춘천시,,,,,,,,,9.35,3,,,,,,,,,,,,,,,,,-1.043335387,4,,,,,,,,,9,3
51130,2024,강원특별자치도 원주시,,,,,,,,,7.45,3,,,,,,,,,,,,,,,,,0.025299376,6,,,,,,,,,7,3
51150,2024,강원특별자치도 강릉시,,,,,,,,,6.82,3,,,,,,,,,,,,,,,,,-0.358820459,5,,,,,,,,,5,3
51170,2024,강원특별자치도 동해시,,,,,,,,,7.81,3,,,,,,,,,,,,,,,,,-0.915386932,4,,,,,,,,,6,3
51190,2024,강원특별자치도 태백시,,,,,,,,,9.6,3,,,,,,,,,,,,,,,,,-0.30309004,5,,,,,,,,,15,3
51210,2024,강원특별자치도 속초시,,,,,,,,,10.76,3,,,,,,,,,,,,,,,,,0.941387799,7,,,,,,,,,11,3
51230,2024,강원특별자치도 삼척시,,,,,,,,,11.41,3,,,,,,,,,,,,,,,,,-0.294316318,5,,,,,,,,,7,3
51720,2024,강원특별자치도 홍천군,,,,,,,,,19.54,6,,,,,,,,,,,,,,,,,-2.4119274,4,,,,,,,,,22,3
51730,2024,강원특별자치도 횡성군,,,,,,,,,9.16,3,,,,,,,,,,,,,,,,,-0.461462396,5,,,,,,,,,11,3
51750,2024,강원특별자치도 영월군,,,,,,,,,6.85,3,,,,,,,,,,,,,,,,,-0.971008462,4,,,,,,,,,4,3
51760,2024,강원특별자치도 평창군,,,,,,,,,11.7,3,,,,,,,,,,,,,,,,,-0.190790044,5,,,,,,,,,17,3
51770,2024,강원특별자치도 정선군,,,,,,,,,10.23,3,,,,,,,,,,,,,,,,,1.131992527,7,,,,,,,,,8,3
51780,2024,강원특별자치도 철원군,,,,,,,,,30.6,8,,,,,,,,,,,,,,,,,-0.680396616,5,,,,,,,,,103,7
51790,2024,강원특별자치도 화천군,,,,,,,,,19.7,6,,,,,,,,,,,,,,,,,-0.400253848,5,,,,,,,,,21,3
51800,2024,강원특별자치도 양구군,,,,,,,,,12.54,3,,,,,,,,,,,,,,,,,-1.100598408,4,,,,,,,,,27,5
51810,2024,강원특별자치도 인제군,,,,,,,,,14.85,5,,,,,,,,,,,,,,,,,0.207365627,6,,,,,,,,,62,6
51820,2024,강원특별자치도 고성군,,,,,,,,,27.97,7,,,,,,,,,,,,,,,,,-0.267268035,5,,,,,,,,,25,5
51830,2024,강원특별자치도 양양군,,,,,,,,,13.02,3,,,,,,,,,,,,,,,,,-0.224449057,5,,,,,,,,,28,5
52110,2024,전북특별자치도 전주시,,,,,,,,,16.86,5,,,,,,,,,,,,,,,,,-0.266555638,5,,,,,,,,,50,5
52130,2024,전북특별자치도 군산시,,,,,,,,,25.09,7,,,,,,,,,,,,,,,,,1.329787974,7,,,,,,,,,348,10
52140,2024,전북특별자치도 익산시,,,,,,,,,8.04,3,,,,,,,,,,,,,,,,,0.286282306,6,,,,,,,,,7,3
52180,2024,전북특별자치도 정읍시,,,,,,,,,14.57,5,,,,,,,,,,,,,,,,,-1.164134462,4,,,,,,,,,17,3
52190,2024,전북특별자치도 남원시,,,,,,,,,13.44,3,,,,,,,,,,,,,,,,,-0.449317999,5,,,,,,,,,16,3
52210,2024,전북특별자치도 김제시,,,,,,,,,10.3,3,,,,,,,,,,,,,,,,,-1.628996979,4,,,,,,,,,16,3
52710,2024,전북특별자치도 완주군,,,,,,,,,9.25,3,,,,,,,,,,,,,,,,,-0.675336413,5,,,,,,,,,9,3
52720,2024,전북특별자치도 진안군,,,,,,,,,8.94,3,,,,,,,,,,,,,,,,,-0.478351527,5,,,,,,,,,15,3
52730,2024,전북특별자치도 무주군,,,,,,,,,9.31,3,,,,,,,,,,,,,,,,,0.195435822,6,,,,,,,,,14,3
52740,2024,전북특별자치도 장수군,,,,,,,,,10.18,3,,,,,,,,,,,,,,,,,-0.669784949,5,,,,,,,,,14,3
52750,2024,전북특별자치도 임실군,,,,,,,,,7.94,3,,,,,,,,,,,,,,,,,0.147680741,6,,,,,,,,,17,3
52770,2024,전북특별자치도 순창군,,,,,,,,,8.1,3,,,,,,,,,,,,,,,,,-0.357986327,5,,,,,,,,,9,3
52790,2024,전북특별자치도 고창군,,,,,,,,,33.99,8,,,,,,,,,,,,,,,,,-0.536297886,5,,,,,,,,,302,10
52800,2024,전북특별자치도 부안군,,,,,,,,,33.99,8,,,,,,,,,,,,,,,,,-0.407647511,5,,,,,,,,,65,6
11110,2023,서울특별시 종로구,,,47.33553891,7,-1.174624557,5,,,46.74,10,2.230739143,10,,,2439,7,422.3606447,10,13.84990264,5,,,,,,,-1.049369876,4,,,,,,,,,453,10
11140,2023,서울특별시 중구,,,45.75755164,6,2.309613535,8,,,55.83,10,4.178630397,10,,,1813,6,730.1035264,10,13.06982903,5,,,,,,,1.010617251,7,,,,,,,,,179,9
11170,2023,서울특별시 용산구,,,47.67964759,7,-1.422863125,4,,,41.67,9,0.887968327,7,,,1183,6,118.5863824,8,2.84891907,3,,,,,,,-2.454128763,2,,,,,,,,,130,7
11200,2023,서울특별시 성동구,,,43.3089909,6,-1.555940193,4,,,34.54,8,0.862803662,7,,,1940,7,71.97484145,6,5.42641453,3,,,,,,,-1.328593422,4,,,,,,,,,59,5
11215,2023,서울특별시 광진구,,,46.26399244,6,0.029713312,6,,,26.1,7,0.403730689,5,,,968,6,22.61905684,5,2.729624866,3,,,,,,,-0.461326642,5,,,,,,,,,63,6
11230,2023,서울특별시 동대문구,,,50.80339948,8,1.245698324,7,,,23.81,6,0.4351174,5,,,613,5,26.14402504,5,5.580465522,3,,,,,,,1.574092259,7,,,,,,,,,78,6
11260,2023,서울특별시 중랑구,,,53.19442317,8,-0.864659431,5,,,21.57,6,0.273468626,4,,,278,5,12.07879525,3,7.176110314,3,,,,,,,-0.613887035,5,,,,,,,,,40,5
11290,2023,서울특별시 성북구,,,54.19228209,9,-0.914219208,5,,,20.72,6,0.295696522,4,,,2259,7,14.79482709,3,7.902508833,5,,,,,,,-0.956762421,4,,,,,,,,,68,6
11305,2023,서울특별시 강북구,,,57.43353336,10,-1.643567655,4,,,17.18,5,0.26367604,4,,,143,5,11.4725507,3,4.724899389,3,,,,,,,-1.405698459,4,,,,,,,,,55,5
11320,2023,서울특별시 도봉구,,,53.27393246,8,-1.471116253,4,,,20.01,6,0.249582728,4,,,177,5,9.952043994,3,4.493907891,3,,,,,,,-1.204438537,4,,,,,,,,,46,5
11350,2023,서울특별시 노원구,,,56.8280743,9,-0.79584627,5,,,16.49,5,0.255470384,4,,,955,6,12.9922483,3,3.265325917,3,,,,,,,-0.921493417,4,,,,,,,,,48,5
11380,2023,서울특별시 은평구,,,57.98804122,10,-0.379915688,6,,,18.05,5,0.210239386,4,,,371,5,12.35248409,3,8.977773108,5,,,,,,,0.272296849,6,,,,,,,,,96,6
11410,2023,서울특별시 서대문구,,,54.34924339,9,0.598045235,7,,,25.2,6,0.396481824,4,,,1551,6,34.07137749,5,4.002903169,3,,,,,,,0.145315138,6,,,,,,,,,112,7
11440,2023,서울특별시 마포구,,,45.9275703,6,-0.18391147,6,,,32.97,8,0.933728005,7,,,1498,6,86.79104309,7,8.81533927,5,,,,,,,-0.211989651,5,,,,,,,,,273,10
11470,2023,서울특별시 양천구,,,51.64242166,8,-1.145023688,5,,,25.3,6,0.308452487,4,,,453,5,16.87663178,5,4.951780844,3,,,,,,,-0.99741301,4,,,,,,,,,66,6
11500,2023,서울특별시 강서구,,,44.79423634,6,-1.190558808,5,,,21.12,6,0.650070112,6,,,2409,7,71.92764156,6,4.658013563,3,,,,,,,-1.047494219,4,,,,,,,,,86,6
11530,2023,서울특별시 구로구,,,44.48441124,6,-0.208686065,6,,,22.09,6,0.730530921,6,,,1323,6,50.88454785,6,2.619794297,3,,,,,,,-0.722467858,4,,,,,,,,,77,6
11545,2023,서울특별시 금천구,,,38.98205798,3,-0.77983944,5,,,23.63,6,1.396235183,10,,,1995,7,102.6765356,7,1.839593402,3,,,,,,,-0.791714473,4,,,,,,,,,50,5
11560,2023,서울특별시 영등포구,,,42.50052208,5,-0.38186224,6,,,37.43,8,1.426897055,10,,,12492,10,232.7721815,10,1.82542869,3,,,,,,,-0.275084446,5,,,,,,,,,262,10
11590,2023,서울특별시 동작구,,,52.09776172,8,-0.920094112,5,,,27.42,7,0.296705506,4,,,1035,6,20.526466,5,12.14184993,5,,,,,,,-0.410540461,5,,,,,,,,,77,6
11620,2023,서울특별시 관악구,,,50.22247149,8,-0.883946875,5,,,19.87,5,0.22251465,4,,,1506,6,12.30294259,3,5.015521296,3,,,,,,,-0.768742375,4,,,,,,,,,96,6
11650,2023,서울특별시 서초구,,,41.67210373,5,0.706759803,7,,,57.29,10,1.654688456,10,,,6145,10,180.2991557,10,4.804646817,3,,,,,,,0.779808862,6,,,,,,,,,211,10
11680,2023,서울특별시 강남구,,,45.00776371,6,2.316797955,8,,,60.37,10,2.019117623,10,,,7094,10,274.9323365,10,7.503711247,3,,,,,,,2.860299556,9,,,,,,,,,171,9
11710,2023,서울특별시 송파구,,,39.22725793,3,-0.74266718,5,,,37.44,8,0.781418874,7,,,2829,8,75.02185072,6,3.315136045,3,,,,,,,-0.751796945,4,,,,,,,,,136,8
11740,2023,서울특별시 강동구,,,49.62189597,7,-0.501767152,5,,,25.56,6,0.378522824,4,,,550,5,34.32884985,5,4.039116582,3,,,,,,,-0.169872835,5,,,,,,,,,67,6
26110,2023,부산광역시 중구,,,39.70828664,3,-2.921348315,4,,,23.67,6,2.246863134,10,,,78,5,129.4899143,8,0.105284163,3,,,,,,,-1.83847329,3,,,,,,,,,40,5
26140,2023,부산광역시 서구,,,54.5388589,9,-1.299411845,4,,,13.62,4,0.534696791,5,,,70,5,50.43542545,6,0.307936728,3,,,,,,,-0.237296929,5,,,,,,,,,19,4
26170,2023,부산광역시 동구,,,49.06544369,7,1.484746411,8,,,17.27,5,1.116437978,8,,,119,5,74.91583516,6,0.097138687,3,,,,,,,2.200656096,8,,,,,,,,,106,7
26200,2023,부산광역시 영도구,,,41.3766085,5,-0.994590173,5,,,10.72,4,0.498722496,5,,,389,5,30.45552239,5,0.369873817,3,,,,,,,-0.539662875,5,,,,,,,,,14,4
26230,2023,부산광역시 부산진구,,,53.28798873,8,1.419899315,7,,,21.33,6,0.540952709,5,,,604,5,33.04544266,5,0.24159931,3,,,,,,,1.340999366,7,,,,,,,,,147,8
26260,2023,부산광역시 동래구,,,53.75721709,9,-0.876315789,5,,,22.28,6,0.39512707,4,,,177,5,19.53203109,5,0.324000925,3,,,,,,,-0.591916991,5,,,,,,,,,74,6
26290,2023,부산광역시 남구,,,45.35525225,6,-0.220390725,6,,,19.59,5,0.372259221,4,,,687,5,30.40472491,5,0.342799513,3,,,,,,,-0.392627417,5,,,,,,,,,50,5
26320,2023,부산광역시 북구,,,60.31541219,10,-1.716379626,4,,,11.09,4,0.227872914,4,,,232,5,13.76821299,3,0.417961643,3,,,,,,,-1.631602801,3,,,,,,,,,44,5
26350,2023,부산광역시 해운대구,,,50.74574778,8,-1.660400666,4,,,29.55,7,0.484005759,5,,,734,5,32.92391601,5,0.508756216,3,,,,,,,-1.344993271,4,,,,,,,,,61,6
26380,2023,부산광역시 사하구,,,45.70968014,6,-1.618466437,4,,,16.43,5,0.420272197,5,,,555,5,31.27531049,5,0.307921292,3,,,,,,,-0.957590043,4,,,,,,,,,39,5
26410,2023,부산광역시 금정구,,,43.82278182,6,-2.649870656,4,,,17.07,5,0.464765516,5,,,641,5,26.17554154,5,0.515109643,3,,,,,,,-2.031170277,3,,,,,,,,,60,5
26440,2023,부산광역시 강서구,,,28.90105283,1,-0.670907031,5,,,42.73,9,1.377915595,10,,,841,5,141.6244487,8,2.037346491,3,,,,,,,-0.844827102,4,,,,,,,,,19,4
26470,2023,부산광역시 연제구,,,52.17455731,8,-0.697854613,5,,,18.75,5,0.509767041,5,,,135,5,27.46629181,5,0.242226332,3,,,,,,,1.458938795,7,,,,,,,,,76,6
26500,2023,부산광역시 수영구,,,48.72911048,7,0.073098112,6,,,20.01,6,0.420064402,5,,,130,5,22.18749928,5,0.366553833,3,,,,,,,0.211439508,6,,,,,,,,,45,5
26530,2023,부산광역시 사상구,,,40.59713962,5,0.04325109,6,,,19.15,5,0.650005716,6,,,522,5,38.84885577,5,0.486056311,3,,,,,,,0.069974179,6,,,,,,,,,44,5
26710,2023,부산광역시 기장군,,,41.42358476,5,0.393877159,6,,,26.57,7,0.574675551,5,,,432,5,40.20250211,5,1.497861589,3,,,,,,,0.251777831,6,,,,,,,,,16,4
27110,2023,대구광역시 중구,,,58.24737737,10,10.61437227,10,,,28.63,7,1.155462256,9,,,134,5,71.16407303,6,0.647359555,3,,,,,,,10.0354801,10,,,,,,,,,88,6
27140,2023,대구광역시 동구,,,46.08152531,6,0.766229052,7,,,17.32,5,0.409669383,5,,,606,5,30.02568456,5,6.917829685,3,,,,,,,1.293708232,7,,,,,,,,,40,5
27170,2023,대구광역시 서구,,,44.13029158,6,0.173639717,6,,,13.91,4,0.54966269,5,,,168,5,30.12216006,5,2.947017815,3,,,,,,,3.340280825,10,,,,,,,,,26,5
27200,2023,대구광역시 남구,,,58.14019825,10,-1.024514404,5,,,10.63,4,0.45178161,5,,,131,5,28.87824294,5,23.24191335,7,,,,,,,-1.028831716,4,,,,,,,,,58,5
27230,2023,대구광역시 북구,,,45.96024353,6,-2.300019648,4,,,17.7,5,0.387292076,4,,,1363,6,21.9938707,5,4.368196283,3,,,,,,,-2.470068442,2,,,,,,,,,38,5
27260,2023,대구광역시 수성구,,,49.37188773,7,-1.527547057,4,,,28.6,7,0.388985494,4,,,398,5,19.76651176,5,8.72086758,5,,,,,,,-0.714652212,5,,,,,,,,,59,5
27290,2023,대구광역시 달서구,,,44.37501149,6,-1.203998781,5,,,21.09,6,0.434182491,5,,,993,6,31.52145682,5,4.768785632,3,,,,,,,-1.543253736,3,,,,,,,,,53,5
27710,2023,대구광역시 달성군,,,35.87294165,3,-0.09893461,6,,,29.27,7,0.503303354,5,,,910,6,51.21049358,6,11.5912129,5,,,,,,,-0.504799988,5,,,,,,,,,19,4
27720,2023,대구광역시 군위군,,,41.52982456,5,-0.009432183,6,,,7.39,3,0.659905529,6,,,27,5,23.99521489,5,24.70455617,7,,,,,,,0.147903254,6,,,,,,,,,3,4
28110,2023,인천광역시 중구,,,39.06060343,3,4.194137302,10,,,39.47,9,0.853785369,7,,,134,5,152.6949257,9,0.617443452,3,,,,,,,3.877124775,10,,,,,,,,,65,6
28140,2023,인천광역시 동구,,,32.72463325,2,1.996795267,8,,,12.97,4,0.685881983,6,,,621,5,77.14992771,6,0.946258092,3,,,,,,,1.323089338,7,,,,,,,,,17,4
28177,2023,인천광역시 미추홀구,,,46.03653173,6,-0.507289475,5,,,14.21,5,0.444154755,5,,,554,5,19.13488343,5,2.571352503,3,,,,,,,0.254190323,6,,,,,,,,,140,8
28185,2023,인천광역시 연수구,,,43.56777886,6,1.292023207,7,,,30.95,7,0.685786496,6,,,1817,7,53.1648684,6,3.373728576,3,,,,,,,1.562117753,7,,,,,,,,,89,6
28200,2023,인천광역시 남동구,,,48.2173296,7,-2.56174145,4,,,19.57,5,0.36674624,4,,,1151,6,40.55192673,5,5.612606681,3,,,,,,,-2.554349482,2,,,,,,,,,211,10
28237,2023,인천광역시 부평구,,,51.62565456,8,-0.299357646,6,,,16.92,5,0.200195064,4,,,797,5,30.81374636,5,1.922914433,3,,,,,,,1.147452736,7,,,,,,,,,101,7
28245,2023,인천광역시 계양구,,,40.24185529,5,-3.085711461,4,,,16.62,5,0.919374023,7,,,285,5,20.18294763,5,4.65582639,3,,,,,,,-2.84551105,2,,,,,,,,,49,5
28260,2023,인천광역시 서구,,,50.34721485,8,6.793011402,10,,,31.96,8,0.214229821,4,,,1403,6,37.2294549,5,6.816415326,3,,,,,,,5.511261167,10,,,,,,,,,80,6
28710,2023,인천광역시 강화군,,,45.34345875,6,-0.562452107,5,,,12.35,4,0.404405606,5,,,79,5,19.02485327,5,1.40027434,3,,,,,,,-0.12317948,5,,,,,,,,,35,5
28720,2023,인천광역시 옹진군,,,28.59223301,1,-0.960270142,5,,,8.69,4,0.351866086,4,,,12,5,51.39264857,6,0,3,,,,,,,-0.230652206,5,,,,,,,,,1,4
29110,2023,광주광역시 동구,,,52.57648488,8,0.640319977,7,,,15.55,5,0.699917693,6,,,338,5,52.87248078,6,3.08991304,3,,,,,,,1.628163022,8,,,,,,,,,174,9
29140,2023,광주광역시 서구,,,45.70712731,6,-1.118809792,5,,,17.03,5,0.61791095,6,,,331,5,47.44003507,5,16.2504384,6,,,,,,,-0.937705772,4,,,,,,,,,134,8
29155,2023,광주광역시 남구,,,51.66120262,8,-1.531893285,4,,,13.98,5,0.355867937,4,,,182,5,17.47443786,5,9.878851113,5,,,,,,,-1.014090419,4,,,,,,,,,114,7
29170,2023,광주광역시 북구,,,45.78464107,6,-0.725527168,5,,,13.35,4,0.452011134,5,,,1732,6,26.27841767,5,19.1149746,6,,,,,,,-0.4968187,5,,,,,,,,,203,9
29200,2023,광주광역시 광산구,,,40.16887299,5,-1.355372559,4,,,20.59,6,0.474148314,5,,,881,6,44.59799466,5,11.13922967,5,,,,,,,-0.977463887,4,,,,,,,,,89,6
30110,2023,대전광역시 동구,,,45.93786605,6,-1.048790798,5,,,11.05,4,0.370683119,4,,,308,5,26.05128017,5,5.80891545,3,,,,,,,-0.582645615,5,,,,,,,,,69,6
30140,2023,대전광역시 중구,,,54.8450618,9,-1.830822294,4,,,12.63,4,0.512247485,5,,,241,5,32.10011825,5,3.478534079,3,,,,,,,-1.221915648,4,,,,,,,,,194,9
30170,2023,대전광역시 서구,,,51.84358471,8,-1.312456827,4,,,16.84,5,0.426765555,5,,,643,5,28.64189878,5,7.062153264,3,,,,,,,-1.238178868,4,,,,,,,,,180,9
30200,2023,대전광역시 유성구,,,37.78982066,3,2.616627791,9,,,28.69,7,0.646983767,6,,,9085,10,80.27489267,7,10.12917306,5,,,,,,,2.655072306,9,,,,,,,,,101,7
30230,2023,대전광역시 대덕구,,,35.18965888,3,-1.937640758,4,,,14.42,5,0.658529069,6,,,1317,6,77.21024651,6,5.828378145,3,,,,,,,-1.451254909,4,,,,,,,,,50,5
31110,2023,울산광역시 중구,,,53.50127993,9,-0.568710527,5,,,16.94,5,0.299694562,4,,,226,5,23.08415761,5,15.08887086,6,,,,,,,0.507983975,6,,,,,,,,,83,6
31140,2023,울산광역시 남구,,,40.37971581,5,-0.986874439,5,,,26.54,7,0.608214215,6,,,557,5,73.48184108,6,20.89289,7,,,,,,,-1.044487553,4,,,,,,,,,160,8
31170,2023,울산광역시 동구,,,28.13861797,1,-0.067853544,6,,,19.15,5,0.600970809,6,,,241,5,120.6039583,8,12.96744852,5,,,,,,,0.426825665,6,,,,,,,,,32,5
31200,2023,울산광역시 북구,,,26.82696639,1,-1.089342977,5,,,24.52,6,0.601627275,6,,,219,5,133.5341953,8,14.58196869,6,,,,,,,-1.201513325,4,,,,,,,,,37,5
31710,2023,울산광역시 울주군,,,28.95824238,1,-0.845390918,5,,,32.48,8,0.657497029,6,,,967,6,96.03680416,7,23.03417449,7,,,,,,,-0.965766654,4,,,,,,,,,41,5
36110,2023,세종특별자치시 세종시,,,45.28540983,6,0.815680675,7,,,57.21,10,0.388782103,4,,,979,6,37.63716448,5,58.91175149,10,,,,,,,0.437229157,6,,,,,,,,,39,5
41110,2023,경기도 수원시,,,46.46863427,6,0.664420899,7,,,45.98,10,0.424064359,5,,,16781,10,53.61875855,6,14.97892134,6,,,,,,,0.484106587,6,,,,,,,,,366,10
41130,2023,경기도 성남시,,,42.29669773,5,-0.286053148,6,,,59.59,10,0.727726461,6,,,8048,10,100.6737701,7,14.63752281,6,,,,,,,-0.267247406,5,,,,,,,,,187,9
41150,2023,경기도 의정부시,,,55.40008931,9,0.627675259,7,,,22.6,6,0.293463881,4,,,423,5,17.18370015,5,7.282731333,3,,,,,,,0.317095816,6,,,,,,,,,102,7
41170,2023,경기도 안양시,,,42.33104624,5,-0.7352858,5,,,39.62,9,0.584718497,6,,,2471,7,41.5443708,5,12.87346013,5,,,,,,,-0.732016304,4,,,,,,,,,103,7
41190,2023,경기도 부천시,,,48.95932291,7,-1.191225669,5,,,31.11,7,0.419617926,5,,,1409,6,25.67519308,5,6.678002449,3,,,,,,,-1.178381677,4,,,,,,,,,121,7
41210,2023,경기도 광명시,,,41.92244903,5,-2.81441602,4,,,35.96,8,0.447245913,5,,,584,5,37.524067,5,8.871756374,5,,,,,,,-2.765197343,2,,,,,,,,,40,5
41220,2023,경기도 평택시,,,35.41491797,3,2.39411345,9,,,45.83,10,0.545378504,5,,,2011,7,98.2382534,7,15.24745916,6,,,,,,,2.004324712,8,,,,,,,,,83,6
41250,2023,경기도 동두천시,,,52.10115992,8,-3.515611946,4,,,13.94,5,0.368936125,4,,,52,5,18.10179857,5,19.75571206,6,,,,,,,-2.693340555,2,,,,,,,,,22,4
41270,2023,경기도 안산시,,,39.42347064,3,-1.865253157,4,,,37.18,8,0.545561888,5,,,2028,7,54.11214699,6,15.56070102,6,,,,,,,-1.884450857,3,,,,,,,,,143,8
41280,2023,경기도 고양시,,,48.15277032,7,0.223654372,6,,,32.65,8,0.386274856,4,,,1785,6,23.18853817,5,10.28768758,5,,,,,,,-0.053865125,5,,,,,,,,,213,10
41290,2023,경기도 과천시,,,37.08814015,3,4.673844552,10,,,45.34,10,0.652599525,6,,,408,5,74.63669136,6,99.53079279,10,,,,,,,3.177777778,9,,,,,,,,,25,5
41310,2023,경기도 구리시,,,49.80368338,7,-0.652018676,5,,,28.39,7,0.352965047,4,,,188,5,20.61676813,5,7.478627469,3,,,,,,,-0.749894438,4,,,,,,,,,33,5
41360,2023,경기도 남양주시,,,46.71898255,7,-0.659808753,5,,,30.63,7,0.315655569,4,,,1032,6,15.90484592,3,13.97012204,5,,,,,,,-0.56250128,5,,,,,,,,,96,6
41370,2023,경기도 오산시,,,45.40060869,6,-0.021253044,6,,,33.9,8,0.349268153,4,,,403,5,34.22659978,5,9.640007617,5,,,,,,,-0.153708155,5,,,,,,,,,40,5
41390,2023,경기도 시흥시,,,37.77101885,3,1.074715053,7,,,39.98,9,0.493696252,5,,,1577,6,37.31211914,5,12.54647342,5,,,,,,,1.125424512,7,,,,,,,,,60,5
41410,2023,경기도 군포시,,,43.47474255,6,-1.572266079,4,,,32.7,8,0.489224278,5,,,746,5,35.63112442,5,8.325786971,5,,,,,,,-1.905224918,3,,,,,,,,,58,5
41430,2023,경기도 의왕시,,,38.10119684,3,-1.658150164,4,,,35.69,8,0.451799099,5,,,660,5,50.1177126,6,15.97887632,6,,,,,,,-0.909548688,4,,,,,,,,,28,5
41450,2023,경기도 하남시,,,43.09007627,5,1.670784534,8,,,51.5,10,0.418080135,5,,,855,5,21.2545072,5,15.05237063,6,,,,,,,0.93372663,7,,,,,,,,,55,5
41460,2023,경기도 용인시,,,41.92701889,5,0.099103351,6,,,47.91,10,0.44307781,5,,,8871,10,54.52332632,6,9.913942419,5,,,,,,,0.092416458,6,,,,,,,,,95,6
41480,2023,경기도 파주시,,,38.67983368,3,0.593240513,7,,,30.04,7,0.54520995,5,,,1035,6,52.5621724,6,13.78603007,5,,,,,,,0.616169064,6,,,,,,,,,80,6
41500,2023,경기도 이천시,,,36.50959273,3,-0.345176072,6,,,43.87,10,0.770592469,7,,,1244,6,123.9199137,8,18.80693484,6,,,,,,,-0.154886582,5,,,,,,,,,42,5
41550,2023,경기도 안성시,,,36.1484449,3,-0.243101078,6,,,29.64,7,0.709609874,6,,,683,5,68.55183195,6,5.59461746,3,,,,,,,0.436958431,6,,,,,,,,,30,5
41570,2023,경기도 김포시,,,38.28366121,3,0.291861529,6,,,37.16,8,0.527621013,5,,,1485,6,30.25546926,5,12.23875473,5,,,,,,,0.270480406,6,,,,,,,,,48,5
41590,2023,경기도 화성시,,,30.90078108,2,3.860008528,10,,,61.08,10,0.774500592,7,,,4579,9,109.8409231,7,16.45007947,6,,,,,,,3.182215765,10,,,,,,,,,88,6
41610,2023,경기도 광주시,,,39.1435349,3,-0.0708689,6,,,36.65,8,0.4493384,5,,,962,6,26.56615488,5,7.722392658,5,,,,,,,-0.030405466,5,,,,,,,,,47,5
41630,2023,경기도 양주시,,,41.91794051,5,10.78149879,10,,,26.71,7,0.443979961,5,,,415,5,28.04438748,5,14.22765204,6,,,,,,,9.305813615,10,,,,,,,,,42,5
41650,2023,경기도 포천시,,,36.79210859,3,-5.925606425,4,,,24.63,6,0.888159103,7,,,495,5,45.47032926,5,4.645481274,3,,,,,,,-1.6794234,3,,,,,,,,,41,5
41670,2023,경기도 여주시,,,42.88300903,5,1.09723625,7,,,21.46,6,0.577680464,5,,,154,5,36.58140754,5,11.85844421,5,,,,,,,1.74719435,8,,,,,,,,,38,5
41800,2023,경기도 연천군,,,41.79462572,5,-1.693898966,4,,,15.05,5,0.440424363,5,,,51,5,19.57108503,5,21.71449629,7,,,,,,,-0.334263178,5,,,,,,,,,19,4
