시군구코드,연도,시군구명,노령화지수(인구총조사),노령화지수(인구총조사)등급,인구순이동률,인구순이동률등급,인구변화율(인구총조사),인구변화율(인구총조사)등급,평균교육년수,평균교육년수등급,독거노인가구비율,독거노인가구비율등급,기초생활수급자(천인당),기초생활수급자(천인당)등급,소년소녀가장(천인당),소년소녀가장(천인당)등급,노령화지수(주민등록인구통계),노령화지수(주민등록인구통계)등급,인구변화율(주민등록인구통계),인구변화율(주민등록인구통계)등급,고령인구수(인구총조사),고령인구수(인구총조사)등급,고령인구수(주민등록인구통계),고령인구수(주민등록인구통계)등급,노년부양비(인구총조사),노년부양비(인구총조사)등급,노년부양비(주민등록인구통계),노년부양비(주민등록인구통계)등급,세입자가구비율,세입자가구비율등급,경제활동인구(인구총조사),경제활동인구(인구총조사)등급,경제활동인구(주민등록인구통계),경제활동인구(주민등록인구통계)등급,종사자수(천명당),종사자수(천명당)등급,사업체당종사자수,사업체당종사자수등급,제조업종사자비율,제조업종사자비율등급,고차산업종사자비율,고차산업종사자비율등급,재정자립도,재정자립도등급,지방세액(1인당),지방세액(1인당)등급,지가변동률(주거),지가변동률(주거)등급,지가변동률(상업),지가변동률(상업)등급,의료보험료,의료보험료등급,도소매업종사자수(천명당),도소매업종사자수(천명당)등급,총사업체수증감율,총사업체수증감율등급,총종사자수증감율,총종사자수증감율등급,도소매업체증감율,도소매업체증감율등급,제조업체증감율,제조업체증감율등급,주요산업별종사자수,주요산업별종사자수등급,총사업체수,총사업체수등급,노후주택비율,노후주택비율등급,신규주택비율,신규주택비율등급,공가율,공가율등급,부동산공시지가,부동산공시지가등급,노후건축물비율,노후건축물비율등급,소형주택비율,소형주택비율등급,주거면적(1인당),주거면적(1인당)등급,주택보급율,주택보급율등급,접도율,접도율등급
41220,2001,경기도 평택시,,,-0.12,10,,,,,,,27.95,4,,,31.11,4,0.61,7,,,26205,6,,,10.57,5,,,,,247814,6,300.59,6,5.42,6,41.64,6,5.35,5,53.1,6,505.54,6,0.24,5,0.03,1,,,43.72,5,0.17,10,4.17,7,-4.93,10,18.48,7,44837,7,19859,6,,,,,,,,,,,,,,,,,,
41250,2001,경기도 동두천시,,,-1.99,10,,,,,,,49.36,6,,,41.75,5,-1.67,10,,,6253,3,,,11.79,5,,,,,53036,2,251.6,5,3.68,5,24.23,6,4.94,5,44.4,6,419.87,5,0,1,0.01,1,,,50.25,6,0.55,10,-1.35,10,-1.39,10,-1.24,1,4528,1,5077,3,,,,,,,,,,,,,,,,,,
41270,2001,경기도 안산시,,,2.91,8,,,,,,,27.7,4,,,15.43,1,4.18,7,,,24336,6,,,5.96,2,,,,,408591,7,347.12,6,6.66,6,52.29,7,4.34,5,68.1,7,600.12,6,0.19,5,0.08,5,,,39.54,5,4.09,8,6.01,7,-1.96,10,14.07,7,107206,7,30781,7,,,,,,,,,,,,,,,,,,
41280,2001,경기도 고양시,,,1.01,8,,,,,,,13.11,1,,,23.71,2,1.74,7,,,48971,7,,,8.81,4,,,,,555978,7,171.52,4,4.58,6,17.94,5,9.04,6,67.6,7,583.39,6,1.24,7,1.72,7,,,32,4,2.83,8,6.32,7,-0.04,10,7.16,6,25963,6,30377,7,,,,,,,,,,,,,,,,,,
41290,2001,경기도 과천시,,,-1.15,10,,,,,,,10.62,1,,,27.08,3,-0.32,10,,,4782,1,,,9.81,4,,,,,48761,1,385.01,6,10.13,7,5.99,1,7.89,6,47.5,6,8353.46,7,0.5,6,0.32,7,,,47.19,5,-6.36,10,-6.73,10,-11.73,10,11.76,7,7210,3,2707,1,,,,,,,,,,,,,,,,,,
41310,2001,경기도 구리시,,,7.61,8,,,,,,,24.99,4,,,20.94,2,9.09,7,,,9223,4,,,7.01,3,,,,,131557,5,197.92,5,4.09,5,11.4,3,10.44,6,47.4,6,598.5,6,0.3,6,0.13,6,,,45.22,5,0.94,9,6.51,7,-1.08,10,0.69,1,8358,3,8950,5,,,,,,,,,,,,,,,,,,
41360,2001,경기도 남양주시,,,3.65,8,,,,,,,18.03,3,,,25.96,3,4.64,7,,,23716,6,,,9.12,4,,,,,259962,6,151.75,4,4.02,5,33.23,6,5.84,6,54.3,6,555.65,6,0.22,5,0.58,7,,,22.13,3,-1,10,1.36,7,-4.73,10,5.36,6,18912,6,14142,6,,,,,,,,,,,,,,,,,,
41370,2001,경기도 오산시,,,5.94,8,,,,,,,17.04,2,,,16.23,1,8.12,7,,,4968,1,,,6.29,3,,,,,78960,4,239.76,5,4.65,6,33.09,6,4.81,5,40,6,565.22,6,0.59,7,0.59,7,,,39.37,5,4.05,8,-1.29,10,1.77,10,-0.23,1,9088,4,5911,3,,,,,,,,,,,,,,,,,,
41390,2001,경기도 시흥시,,,4.54,8,,,,,,,13.06,1,,,14.28,1,6.07,7,,,14004,5,,,6.22,3,,,,,225316,6,321.41,6,5.83,6,58.85,7,3.22,4,62.6,6,584.5,6,0.03,1,0.13,6,,,33.17,5,8.18,8,5.1,7,3.53,10,12.98,7,63818,7,18594,6,,,,,,,,,,,,,,,,,,
41410,2001,경기도 군포시,,,-1.5,10,,,,,,,17.71,3,,,20.79,2,-0.4,10,,,13548,5,,,7.12,3,,,,,190375,6,236.26,5,5.94,6,43.32,6,4.8,5,67.3,7,503.68,6,0.37,6,0.2,7,,,28.85,4,1.9,8,2.11,7,-7.04,10,17.6,7,27542,6,10701,5,,,,,,,,,,,,,,,,,,
41430,2001,경기도 의왕시,,,1.61,8,,,,,,,9.57,1,,,23.84,2,2.39,7,,,7031,3,,,8.02,4,,,,,87673,4,211.15,5,5.53,6,33.03,6,4.1,5,53.7,6,563.88,6,0.5,6,0.73,7,,,27.65,4,3.27,8,3.2,7,-2,10,23.52,7,8662,3,4738,2,,,,,,,,,,,,,,,,,,
41450,2001,경기도 하남시,,,-0.23,10,,,,,,,21.81,3,,,30.23,3,0.24,7,,,7595,4,,,8.35,4,,,,,90942,4,200.35,5,4.32,5,24.7,6,5.62,5,42.5,6,585.1,6,0.14,4,0.06,4,,,44.02,5,-1.14,10,0.97,7,-2.38,10,10.96,7,6119,2,5738,3,,,,,,,,,,,,,,,,,,
41460,2001,경기도 용인시,,,12.23,8,,,,,,,9.04,1,,,22.48,2,15.18,7,,,25350,6,,,8.08,4,,,,,313575,7,300.6,6,7.07,6,39.73,6,4.99,5,75.3,7,1292.69,7,0.82,7,1.38,7,,,31.94,4,10.43,8,6.42,7,9.04,8,12.48,7,53943,7,19215,6,,,,,,,,,,,,,,,,,,
41480,2001,경기도 파주시,,,14.19,8,,,,,,,24.58,4,,,41.27,5,17.18,7,,,20000,6,,,12.8,5,,,,,156196,6,251.41,5,4.91,6,44.29,6,4.76,5,43.9,6,734.8,6,0.12,3,-0.63,10,,,32.1,4,5.21,8,6.68,7,2.41,10,15.98,7,25014,6,11508,5,,,,,,,,,,,,,,,,,,
41500,2001,경기도 이천시,,,1.02,8,,,,,,,22.59,4,,,30.71,3,2,7,,,13875,5,,,10.82,5,,,,,128216,5,316.85,6,6.38,6,46.87,7,4.27,5,49.8,6,651.25,6,0.07,1,0,1,,,38.61,5,0.93,9,-0.25,10,-6.03,10,15.57,7,27809,6,9295,5,,,,,,,,,,,,,,,,,,
41550,2001,경기도 안성시,,,2.49,8,,,,,,,35.01,5,,,49.93,5,3.67,7,,,14368,5,,,14.59,5,,,,,98460,5,279.55,6,5.31,6,42.78,6,4.73,5,31.7,5,513.89,6,0.19,5,0.12,6,,,34.09,5,0.51,10,6.82,7,-4.54,10,11.33,7,16936,5,7460,4,,,,,,,,,,,,,,,,,,
41570,2001,경기도 김포시,,,8.98,8,,,,,,,15.59,2,,,29.57,3,10.68,7,,,12816,5,,,10.32,5,,,,,124243,5,351.45,6,5.5,6,57.54,7,3.39,4,56.4,6,842.71,6,0.48,6,0.19,6,,,34.26,5,6.66,8,9.44,7,1.49,10,9.04,6,36481,7,11522,5,,,,,,,,,,,,,,,,,,
41590,2001,경기도 화성시,,,8.47,8,,,,,,,19.26,3,,,42.47,5,9.97,7,,,19278,6,,,13.22,5,,,,,145852,5,507.42,6,8.06,6,70.34,7,1.64,1,62.8,6,792.08,6,0.96,7,0.63,7,,,29.48,4,10.23,8,9.49,7,8.48,8,30.96,7,75139,7,13259,6,,,,,,,,,,,,,,,,,,
41610,2001,경기도 광주시,,,7.64,8,,,,,,,20.91,3,,,29.4,3,9.72,7,,,10237,5,,,9.49,4,,,,,107819,5,327.44,6,5.57,6,52.92,7,2.71,3,55,6,986.43,7,1.1,7,0.67,7,,,37.47,5,14.83,8,19.36,7,3.75,10,22.62,7,26490,6,8981,5,,,,,,,,,,,,,,,,,,
41630,2001,경기도 양주시,,,12.82,8,,,,,,,20.72,3,,,29.68,3,15.71,7,,,9407,4,,,9.94,4,,,,,94642,4,365.29,6,5.57,6,60.78,7,2.08,2,44.8,6,552.92,6,0.16,4,0,1,,,31.38,4,8.58,8,2.45,7,10.21,8,8.76,6,30138,6,8901,5,,,,,,,,,,,,,,,,,,
41650,2001,경기도 포천시,,,-0.31,10,,,,,,,35.45,5,,,40.43,4,0.2,7,,,12919,5,,,12.74,5,,,,,101399,5,358.59,6,4.78,6,47.87,7,3.28,4,40,6,571.11,6,0.9,7,0.79,7,,,41.48,5,0.22,10,0.13,5,-1.8,10,2.42,3,25109,6,10969,5,,,,,,,,,,,,,,,,,,
41730,2001,경기도 여주시,,,0.7,9,,,,,,,34.1,5,,,52.55,5,0.99,7,,,11085,5,,,15.3,6,,,,,72467,3,238.91,5,4.31,5,24.42,6,5.87,6,28.4,5,637.2,6,0.17,4,0.08,5,,,36.21,5,0.55,10,-6.27,10,-1.89,10,2.37,3,6104,2,5803,3,,,,,,,,,,,,,,,,,,
41800,2001,경기도 연천군,,,-2.45,10,,,,,,,58.91,6,,,67.34,6,-2.14,10,,,6279,3,,,17.42,6,,,,,36051,1,208.5,5,3.35,5,19.66,5,5.43,5,22.1,5,421.01,5,0.5,6,0.73,7,,,36.49,5,-8.4,10,-2.88,10,-9.06,10,-4.05,1,2117,1,3215,1,,,,,,,,,,,,,,,,,,
41820,2001,경기도 가평군,,,-0.21,10,,,,,,,84.79,6,,,76.25,6,-0.12,10,,,7605,4,,,19.77,6,,,,,38466,1,255.13,5,3.3,5,10.44,3,3.55,4,28.5,5,534.39,6,1.1,7,0.09,5,,,40.38,5,-1.12,10,10.64,7,-7.88,10,24.67,7,3616,1,4332,2,,,,,,,,,,,,,,,,,,
41830,2001,경기도 양평군,,,0.05,10,,,,,,,49.16,6,,,81.04,6,-0.08,10,,,11638,5,,,20.52,6,,,,,56705,2,183.38,4,3.26,5,6.91,1,6.79,6,27.6,5,481.24,5,0.6,7,-0.28,10,,,28.85,4,-3.17,10,-2.89,10,-5.2,10,-3.3,1,4261,1,4650,2,,,,,,,,,,,,,,,,,,
42110,2001,강원도 춘천시,,,-0.51,10,,,,,,,36.62,5,,,43.73,5,-0.03,1,,,22133,6,,,12.41,5,,,,,178401,6,259.3,5,4.01,5,7.28,1,7.89,6,35.4,6,430.13,5,0.01,1,-0.09,1,,,50.43,6,2.22,8,3.92,7,-1.07,10,11.97,7,12666,5,16226,6,,,,,,,,,,,,,,,,,,
42130,2001,강원도 원주시,,,0.95,8,,,,,,,29.4,4,,,36.9,4,1.58,7,,,22177,6,,,11.55,5,,,,,191992,6,273.28,5,4.29,5,16.09,5,6.48,6,40.7,6,436.41,5,0.01,1,0,1,,,51.73,6,1.41,9,3.11,7,-0.57,10,11.22,7,14187,5,17472,6,,,,,,,,,,,,,,,,,,
42150,2001,강원도 강릉시,,,-0.88,10,,,,,,,28.41,4,,,47.08,5,-0.51,10,,,20940,6,,,12.57,5,,,,,166521,6,253.92,5,3.82,5,10.63,3,6.71,6,31.9,5,415.22,5,-0.1,1,-0.35,10,,,50.59,6,2.19,8,0.09,5,0.24,10,6.7,6,11735,5,15421,6,,,,,,,,,,,,,,,,,,
42170,2001,강원도 동해시,,,-0.63,10,,,,,,,34.28,5,,,40.33,4,-0.08,10,,,8303,4,,,11.12,5,,,,,74677,4,249.51,5,3.67,5,10.12,3,6.77,6,27.5,5,415.86,5,0.22,5,-0.21,10,,,52.48,6,0.04,10,-0.15,10,0.93,10,1.11,1,5435,1,7037,4,,,,,,,,,,,,,,,,,,
42190,2001,강원도 태백시,,,-1.68,10,,,,,,,38.17,5,,,47.63,5,-1.46,10,,,4494,1,,,10.63,5,,,,,42263,1,290.62,6,4.12,5,6.25,1,5.85,6,22.1,5,330.32,5,1.46,7,1.27,7,,,48.28,5,0.84,10,13.32,7,-2.63,10,5.82,6,2713,1,3962,1,,,,,,,,,,,,,,,,,,
42210,2001,강원도 속초시,,,-0.29,10,,,,,,,40.86,5,,,36.35,4,0.22,7,,,7055,3,,,11.06,5,,,,,63769,3,278.93,6,3.58,5,5.89,1,7.96,6,30.8,5,463.48,5,-0.29,10,-0.4,10,,,61.42,6,-1.57,10,-0.29,10,-3.46,10,9.09,6,6483,2,7021,4,,,,,,,,,,,,,,,,,,
42230,2001,강원도 삼척시,,,-3.1,10,,,,,,,55.38,6,,,71.54,6,-2.93,10,,,9482,4,,,16.63,6,,,,,57034,2,244.94,5,3.79,5,9.04,2,5.84,6,18.2,4,323.11,5,0.13,3,-0.05,1,,,38.22,5,-2.92,10,-5,10,-7.43,10,6.9,6,3049,1,5162,3,,,,,,,,,,,,,,,,,,
42720,2001,강원도 홍천군,,,-0.86,10,,,,,,,36.1,5,,,68.94,6,-0.59,10,,,9443,4,,,18.56,6,,,,,50879,2,205.12,5,3.25,5,12.26,4,5.57,5,17.5,4,355.24,5,0.24,5,0.01,1,,,38.06,5,-2.83,10,-0.94,10,-6.96,10,18.56,7,3275,1,4667,2,,,,,,,,,,,,,,,,,,
42730,2001,강원도 횡성군,,,-0.81,10,,,,,,,51.08,6,,,91.23,6,-1.01,10,,,6750,3,,,21.53,6,,,,,31347,1,254.73,5,4.05,5,30,6,4.84,5,15.1,3,499.09,6,-0.48,10,0.45,7,,,36.03,5,-0.31,10,0.79,7,-2.07,10,1.86,2,3477,1,2858,1,,,,,,,,,,,,,,,,,,
42750,2001,강원도 영월군,,,7.24,8,,,,,,,41.67,5,,,72.18,6,7.66,7,,,6752,3,,,18.76,6,,,,,35994,1,209.9,5,3.49,5,12.45,4,4.06,5,13.9,3,276.49,4,0.01,1,-0.02,1,,,37.48,5,-2.55,10,-6.08,10,-6.73,10,-14.73,10,1953,1,3133,1,,,,,,,,,,,,,,,,,,
42760,2001,강원도 평창군,,,-1.33,10,,,,,,,35.59,5,,,76.59,6,-1.37,10,,,5814,2,,,17.58,6,,,,,33073,1,242.07,5,3.56,5,8.36,2,7.29,6,21.7,4,819.96,6,0,1,0,1,,,36.08,5,-4.27,10,3.99,7,-10.3,10,20,7,2819,1,3161,1,,,,,,,,,,,,,,,,,,
42770,2001,강원도 정선군,,,-3.17,10,,,,,,,41.39,5,,,74.18,6,-3.01,10,,,5538,2,,,15.36,6,,,,,36044,1,261.95,5,3.81,5,6.24,1,4.09,5,13,2,374.21,5,2.11,7,2.46,7,,,35.68,5,-0.85,10,0.61,7,-6.35,10,-14.69,10,2024,1,3374,1,,,,,,,,,,,,,,,,,,
42780,2001,강원도 철원군,,,-2.58,10,,,,,,,35.07,5,,,50.47,5,-2.1,10,,,5250,2,,,14.42,5,,,,,36420,1,218.52,5,3.51,5,12.52,4,5.7,5,18.1,4,330.66,5,0,1,0,1,,,35.91,5,6.75,8,14.95,7,-2.38,10,77.78,7,2128,1,3241,1,,,,,,,,,,,,,,,,,,
42790,2001,강원도 화천군,,,-1.72,10,,,,,,,76.87,6,,,58.57,5,-0.89,10,,,2970,1,,,17.55,6,,,,,16924,1,208.21,5,2.77,4,5.71,1,5.62,5,13.4,3,306.2,4,0.46,6,0,1,,,39.21,5,-0.37,10,-7.61,10,-3.93,10,11.63,7,1197,1,1874,1,,,,,,,,,,,,,,,,,,
42800,2001,강원도 양구군,,,-1.59,10,,,,,,,76.04,6,,,54.8,5,-0.95,10,,,2647,1,,,16.84,6,,,,,15721,1,207.26,5,2.93,5,6.63,1,4.87,5,25.5,5,301.13,4,0.63,7,-0.13,10,,,40.87,5,-3.59,10,-8.49,10,-5.47,10,-10.61,10,1087,1,1639,1,,,,,,,,,,,,,,,,,,
42810,2001,강원도 인제군,,,-2.39,10,,,,,,,51.1,6,,,51.63,5,-1.56,10,,,3544,1,,,15.62,6,,,,,22684,1,201.71,5,2.69,4,7.9,2,5.47,5,17.7,4,324,5,0.09,2,0.02,1,,,38.47,5,-3.39,10,-9.53,10,-4.11,10,6.1,6,1900,1,2479,1,,,,,,,,,,,,,,,,,,
42820,2001,강원도 고성군,,,-2.23,10,,,,,,,56.72,6,,,76.66,6,-2.11,10,,,4399,1,,,17.95,6,,,,,24506,1,235.17,5,3.25,5,12.45,4,5.17,5,17.1,4,401.38,5,0.08,1,-0.16,10,,,35.74,5,2.04,8,-1.26,10,-8.62,10,-7.69,10,2665,1,2505,1,,,,,,,,,,,,,,,,,,
42830,2001,강원도 양양군,,,0.14,10,,,,,,,63.45,6,,,83.11,6,0.13,7,,,3975,1,,,18.56,6,,,,,21422,1,264.91,5,2.81,4,10.13,3,4.72,5,10.8,1,474.58,5,-0.03,1,-0.08,1,,,42.38,5,-3.76,10,-10.06,10,-2.88,10,-9.15,10,2666,1,2843,1,,,,,,,,,,,,,,,,,,
43110,2001,충청북도 청주시,,,1.06,8,,,,,,,25.22,4,,,23.53,2,2,7,,,32683,7,,,7.76,4,,,,,420935,7,314.74,6,4.77,6,24.58,6,6.23,6,69.9,7,418.39,5,0.25,5,-0.11,10,,,54.45,6,0.97,9,1.12,7,-2.39,10,6.84,6,45839,7,39056,7,,,,,,,,,,,,,,,,,,
43130,2001,충청북도 충주시,,,-1.42,10,,,,,,,29.26,4,,,47.62,5,-0.95,10,,,20776,6,,,13.77,5,,,,,150846,6,235.79,5,3.72,5,17.86,5,6.08,6,25.6,5,389.22,5,0.16,4,-1.22,10,,,46.74,5,-0.02,10,-3.39,10,-5.62,10,4.01,5,10061,4,13650,6,,,,,,,,,,,,,,,,,,
43150,2001,충청북도 제천시,,,-2.35,10,,,,,,,38.19,5,,,49.16,5,-2.02,10,,,13648,5,,,13.18,5,,,,,103556,5,231.11,5,3.49,5,11.53,4,6.56,6,25.9,5,336.97,5,-0.8,10,-0.62,10,,,49.84,6,-1.09,10,-6.8,10,-3.53,10,16.12,7,7225,3,9591,5,,,,,,,,,,,,,,,,,,
43710,2001,충청북도 청원군,,,-0.12,10,,,,,,,42.25,5,,,69.48,6,0.16,7,,,15673,6,,,18.24,6,,,,,85949,4,,,,,,,,,23.9,5,456.99,5,0.04,1,-0.09,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43720,2001,충청북도 보은군,,,-2.55,10,,,,,,,60.9,6,,,121.32,6,-2.69,10,,,7785,4,,,27.92,6,,,,,27880,1,230.43,5,3.57,5,17.31,5,4.64,5,9.6,1,264.19,4,0.1,2,-0.78,10,,,34.2,5,-6.34,10,-5.46,10,-10.76,10,-6.05,10,1679,1,2718,1,,,,,,,,,,,,,,,,,,
43730,2001,충청북도 옥천군,,,-2.15,10,,,,,,,52.27,6,,,95.29,6,-2.11,10,,,9132,4,,,22.38,6,,,,,40800,1,244.48,5,4.34,6,36.87,6,4.06,5,19.6,4,337.32,5,0.12,3,0.01,1,,,31.1,4,-0.92,10,-5.43,10,-7.47,10,10.86,7,5365,1,3349,1,,,,,,,,,,,,,,,,,,
43740,2001,충청북도 영동군,,,-2.53,10,,,,,,,49.94,6,,,103.89,6,-2.46,10,,,9363,4,,,24.13,6,,,,,38809,1,202.35,5,3.47,5,20.99,5,5.38,5,19.1,4,272.02,4,0.37,6,0.21,7,,,32.93,5,-1.62,10,-12.01,10,-7.98,10,-2.04,1,2429,1,3331,1,,,,,,,,,,,,,,,,,,
43745,2001,충청북도 증평군,,,0,10,,,,,,,39.82,5,,,43.92,5,-2.77,10,,,2964,1,,,13.67,5,,,,,21679,1,245.44,5,3.84,5,28.55,6,6.81,6,,,371.52,5,,,,,,,39.47,5,-1.47,10,-1.41,10,-5.33,10,-0.66,1,2200,1,2007,1,,,,,,,,,,,,,,,,,,
43750,2001,충청북도 진천군,,,-0.14,10,,,,,,,37.62,5,,,55.52,5,0.31,7,,,6982,3,,,17.13,6,,,,,40752,1,404.45,6,6.63,6,57.56,7,2.42,3,26,5,514.83,6,-0.07,1,-0.1,10,,,32.33,4,-0.84,10,3.73,7,-4.27,10,3.52,4,14039,5,3680,1,,,,,,,,,,,,,,,,,,
43760,2001,충청북도 괴산군,,,-5.02,10,,,,,,,77.19,6,,,137.02,7,-2.83,10,,,8106,4,,,27.85,6,,,,,29104,1,205.82,5,3.9,5,29.95,6,4.44,5,18.4,4,268.17,4,-0.03,1,-0.36,10,,,24.67,4,-3.69,10,-1.08,10,-8.68,10,2.17,3,2658,1,2273,1,,,,,,,,,,,,,,,,,,
43770,2001,충청북도 음성군,,,-1.03,10,,,,,,,59.25,6,,,57.68,5,-0.76,10,,,10387,5,,,17.64,6,,,,,58894,3,386.88,6,6.12,6,54.06,7,3.15,4,28,5,577.23,6,-0.11,1,-0.1,10,,,35.74,5,-1.8,10,1.21,7,-8.22,10,1.34,1,18256,6,5520,3,,,,,,,,,,,,,,,,,,
43800,2001,충청북도 단양군,,,-3.26,10,,,,,,,50.15,6,,,83.84,6,-3.2,10,,,5298,2,,,19.55,6,,,,,27104,1,278.22,6,4.13,5,21.92,5,3.38,4,17.4,4,371.95,5,-0.06,1,-0.06,1,,,34.84,5,-0.57,10,2.16,7,-3.09,10,-7.27,10,2361,1,2608,1,,,,,,,,,,,,,,,,,,
44130,2001,충청남도 천안시,,,1.46,8,,,,,,,22.71,4,,,25.91,3,2.64,7,,,27601,6,,,9.25,4,,,,,298405,7,309.38,6,5.39,6,38.19,6,5,5,46.4,6,523.51,6,0.17,4,-0.25,10,,,44.34,5,3.16,8,7.73,7,0.51,10,16.07,7,51104,7,24835,7,,,,,,,,,,,,,,,,,,
44150,2001,충청남도 공주시,,,-1.3,10,,,,,,,49.98,6,,,72.69,6,-1.19,10,,,17545,6,,,19.01,6,,,,,92295,4,205.76,5,3.65,5,17.34,5,5.53,5,17,4,339.91,5,0.08,1,0.11,6,,,32.62,4,-0.9,10,-6.07,10,-2.34,10,2.45,3,4780,1,7558,4,,,,,,,,,,,,,,,,,,
44180,2001,충청남도 보령시,,,-2.11,10,,,,,,,59.91,6,,,68.61,6,-1.85,10,,,14319,5,,,17.65,6,,,,,81116,4,207.23,5,3.66,5,12.96,4,5.74,5,17.8,4,344.78,5,0.34,6,-0.86,10,,,35.76,5,-5.54,10,-2.27,10,-8.41,10,-2.19,1,4159,1,6577,4,,,,,,,,,,,,,,,,,,
44200,2001,충청남도 아산시,,,0.56,9,,,,,,,40.55,5,,,45.95,5,1.24,7,,,18231,6,,,14.18,5,,,,,128562,5,319.67,6,6.39,6,50.24,7,3.44,4,32.4,5,575.63,6,0.14,4,-0.19,10,,,31.3,4,-1.57,10,4.16,7,-3.24,10,9.31,6,29948,6,9335,5,,,,,,,,,,,,,,,,,,
44210,2001,충청남도 서산시,,,-0.69,10,,,,,,,34.22,5,,,50.38,5,0.06,5,,,16151,6,,,15.85,6,,,,,101907,5,224.22,5,3.92,5,20.63,5,7.03,6,28.2,5,472.22,5,0.01,1,-0.12,10,,,41.11,5,-3.35,10,-5.05,10,-1.46,10,-5.79,10,6944,2,8592,5,,,,,,,,,,,,,,,,,,
44230,2001,충청남도 논산시,,,-0.87,10,,,,,,,62.68,6,,,77.77,6,-1.48,10,,,19307,6,,,20.08,6,,,,,96153,4,210.87,5,3.38,5,21.47,5,5.53,5,21.2,4,313.42,4,0.05,1,0.03,1,,,42.28,5,1.13,9,-5.51,10,-0.52,10,4.87,5,6352,2,8757,5,,,,,,,,,,,,,,,,,,
44250,2001,충청남도 계룡시,,,0,10,,,,,,,18.59,3,,,20.08,1,4.62,7,,,1588,1,,,8.24,4,,,,,19279,1,136.3,3,4.04,5,9.74,3,6.25,6,,,399.29,5,,,,,,,18.49,2,6.94,8,7.36,7,11.2,8,8,6,833,1,971,1,,,,,,,,,,,,,,,,,,
44710,2001,충청남도 금산군,,,-2.33,10,,,,,,,95.32,7,,,104.79,6,-2.37,10,,,10044,4,,,23.17,6,,,,,43356,1,270.14,5,3.9,5,34.85,6,3.62,4,15.5,3,380.58,5,0.08,1,-0.05,1,,,43.76,5,-0.8,10,0.87,7,-7.57,10,14.87,7,5929,2,4364,2,,,,,,,,,,,,,,,,,,
44730,2001,충청남도 연기군,,,0.7,9,,,,,,,62.34,6,,,69.54,6,1.06,7,,,10323,5,,,18.38,6,,,,,56160,2,,,,,,,,,32,5,423.68,5,0.07,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44760,2001,충청남도 부여군,,,-2.35,10,,,,,,,71.42,6,,,110.54,6,-2.48,10,,,15524,6,,,25.53,6,,,,,60805,3,184.79,5,3.35,5,18.55,5,5.19,5,15.8,3,267.5,4,0.02,1,0.02,1,,,33.69,5,-6.41,10,-7.87,10,-8.32,10,-6.69,10,3098,1,4991,3,,,,,,,,,,,,,,,,,,
44770,2001,충청남도 서천군,,,-3.19,10,,,,,,,72.5,6,,,120.71,6,-3.28,10,,,13034,5,,,26.62,6,,,,,48955,1,192.12,5,3.36,5,21.81,5,4.78,5,15.8,3,313.95,4,-0.17,1,-1.99,10,,,33.4,5,-6.09,10,-14.84,10,-7.47,10,-5.26,1,3050,1,4161,2,,,,,,,,,,,,,,,,,,
44790,2001,충청남도 청양군,,,-2.22,10,,,,,,,53.34,6,,,127.32,7,-2.43,10,,,7695,4,,,29.27,6,,,,,26290,1,207.72,5,3.66,5,22.84,5,4.88,5,11.6,2,244.29,4,0,1,-0.07,1,,,28.95,4,-4.46,10,-3.03,10,-4.5,10,5.8,6,1899,1,2272,1,,,,,,,,,,,,,,,,,,
44800,2001,충청남도 홍성군,,,-1.96,10,,,,,,,48.03,6,,,86.1,6,-1.9,10,,,13814,5,,,21.69,6,,,,,63699,3,216.74,5,3.34,5,12.48,4,7.56,6,17.8,4,314.51,4,-0.08,1,-0.25,10,,,49.62,6,-7.06,10,-7.82,10,-14.16,10,-23.01,10,4642,1,6065,3,,,,,,,,,,,,,,,,,,
44810,2001,충청남도 예산군,,,-1.08,10,,,,,,,51.33,6,,,93.11,6,-1.13,10,,,15059,5,,,21.81,6,,,,,69057,3,199.29,5,3.55,5,19.53,5,6.04,6,17.8,4,296.82,4,-0.01,1,-0.02,1,,,32.95,5,-2.26,10,0.63,7,-5.15,10,-1.79,1,3903,1,5634,3,,,,,,,,,,,,,,,,,,
44825,2001,충청남도 태안군,,,-1.36,10,,,,,,,41.47,5,,,85.24,6,-1.26,10,,,9434,4,,,19.91,6,,,,,47376,1,185.72,5,3.16,5,5.7,1,5.13,5,20.7,4,433.76,5,-0.02,1,-0.2,10,,,34.43,5,0.35,10,0.82,7,-3.77,10,25,7,2766,1,3989,1,,,,,,,,,,,,,,,,,,
44830,2001,충청남도 당진시,,,-2.04,10,,,,,,,36.95,5,,,69.4,6,-1.67,10,,,15782,6,,,19.26,6,,,,,81924,4,213.71,5,3.92,5,26.62,6,5.25,5,28,5,428.64,5,0.05,1,-0.07,1,,,36.98,5,-6.31,10,-7.28,10,-5.81,10,-5.36,10,6853,2,6568,4,,,,,,,,,,,,,,,,,,
