시군구코드,읍면동코드,연도,시군구명,읍면동명,인구변화율(인구총조사),인구변화율(인구총조사)등급,노령화지수(인구총조사),노령화지수(인구총조사)등급,종사자수(천명당),종사자수(천명당)등급,사업체당종사자수,사업체당종사자수등급,제조업종사자비율,제조업종사자비율등급,도소매업종사자수(천명당),도소매업종사자수(천명당)등급,소형주택비율,소형주택비율등급,노후주택비율,노후주택비율등급,신규주택비율,신규주택비율등급,인구변화율(주민등록인구통계),인구변화율(주민등록인구통계)등급,노령화지수(주민등록인구통계),노령화지수(주민등록인구통계),고령인구수(인구총조사),고령인구수(인구총조사)등급,고령인구수(주민등록인구통계),고령인구수(주민등록인구통계)등급,노년부양비(인구총조사),노년부양비(인구총조사),노년부양비(주민등록인구통계),노년부양비(주민등록인구통계)등급,경제활동인구(인구총조사),경제활동인구(인구총조사)등급,경제활동인구(주민등록인구통계),경제활동인구(주민등록인구통계)등급,총사업체수증감율,총사업체수증감율등급,총종사자수증감율,총종사자수증감율등급,고차산업종사자비율,고차산업종사자비율등급,주요산업별종사자수,주요산업별종사자수등급,총사업체수,총사업체수등급,부동산공시지가,부동산공시지가등급,접도율,접도율등급,노후건축물비율,노후건축물비율등급,도소매업체증감율,도소매업체증감율등급,제조업체증감율,제조업체증감율등급,기초생활수급자(천인당),기초생활수급자(천인당)등급
44130,3401136,2013,충청남도 천안시,병천면,,,,,606.91,6,6.38,6,34.32,7,53.34,5,,,,,,,-0.37,10,191.56,5,,,1293,5,,,27.59,5,,,4687,3,-0.31,1,-6.55,10,1.71,2,1386,5,633,4,,,,,35,4,0.7,1,-8.06,10,34.11,6
42130,3202067,2011,강원도 원주시,무실동,,,,,297.45,5,5.79,6,0.67,1,47.45,5,,,,,,,7.71,8,31.33,1,,,1788,6,,,8.82,1,,,20261,6,16.14,7,21.27,7,13.42,7,1317,5,1425,6,,,,,,,14.71,7,120,7,22.77,4
42150,3203031,2004,강원도 강릉시,성산면,,,,,198.29,1,4.23,5,3.72,1,21.54,1,,,,,,,-1.28,10,201.08,6,,,742,4,,,32.57,6,,,2278,1,8.16,7,11.63,7,2.53,3,176,1,159,1,,,,,,,42.86,8,,0,,
42150,3203033,2003,강원도 강릉시,구정면,,,,,205.79,4,6.78,6,36.91,6,36.92,4,,,,,,,-1.71,10,144.73,6,,,741,5,,,24.71,6,,,2999,1,12.17,7,20.52,7,1.37,1,323,1,129,1,,,,,,,46.43,7,35.71,8,,
28200,2305063,2006,인천광역시 남동구,만수5동,,,,,149.84,3,2.78,4,15.86,5,37.16,4,,,,,,,-1.33,10,42.11,1,,,1486,6,,,9.01,2,,,16488,6,-2.53,10,-9.24,10,3.01,4,799,4,1157,6,,,,,,,-2.32,10,-2.94,10,,
48890,3840041,2011,경상남도 합천군,대양면,,,,,255.32,4,3.68,5,1.54,1,44.79,5,,,,,,,-1.49,10,638.05,7,,,721,3,,,75.74,7,,,952,1,7.83,7,-3.8,10,1.54,1,123,1,124,1,,,,,,,6.67,6,0,1,68.31,6
48890,3840044,2011,경상남도 합천군,가회면,,,,,99.49,1,2.37,3,11.68,5,13.13,1,,,,,,,-1.25,10,504.58,7,,,772,3,,,73.18,7,,,1055,1,-11.7,10,-15.45,10,4.06,5,43,1,83,1,,,,,,,-20,10,,0,48.48,6
49110,3901012,2009,제주특별자치도 제주시,애월읍,,,,,258.66,5,6.31,6,11.97,5,24.72,3,,,,,,,1.35,3,94.12,4,,,4355,7,,,24.8,5,,,17559,6,6.35,7,11.55,7,2.53,3,1046,5,1088,6,,,,,,,5.11,7,-20,10,,
44180,3403036,2012,충청남도 보령시,청라면,,,,,70.59,1,2.16,3,12.38,5,8.97,1,,,,,,,-2.42,10,407.78,6,,,1362,5,,,51.34,6,,,2653,1,-5.33,10,-24.75,10,3.58,5,72,1,142,1,10606,1,64,6,23,3,0,1,-26.67,10,48.98,6
44180,3403037,2009,충청남도 보령시,남포면,,,,,127.12,2,3.83,5,26.8,6,17.64,1,,,,,,,-4.02,10,349.36,7,,,1649,6,,,45.04,6,,,3661,2,0,1,3.52,4,1.9,2,197,1,192,1,,,,,,,8.11,7,0,1,,
48860,3837037,2007,경상남도 산청군,단성면,,,,,235.93,4,4.66,5,8.36,3,29.13,3,,,,,,,-0.74,10,388.17,7,,,1673,6,,,48.88,7,,,3423,2,4.87,5,27.97,7,2.3,3,270,1,280,1,,,,,,,0,1,35,7,,
48860,3837039,2004,경상남도 산청군,생비량면,,,,,118.77,1,2.81,4,13.79,5,10.24,1,,,,,,,-4.25,10,520,7,,,416,2,,,42.93,7,,,969,1,-6.06,10,-8.42,10,4.02,5,41,1,62,1,,,,,,,-31.25,10,0,1,,
49110,3901068,2007,제주특별자치도 제주시,이호동,,,,,184.39,3,4.68,5,8.68,3,57.36,5,,,,,,,1.22,8,50.43,2,,,414,1,,,14.64,4,,,2827,1,3.9,5,18.7,7,7.61,6,233,1,160,1,,,,,,,17.07,7,,0,,
49130,3902011,2014,제주특별자치도 서귀포시,대정읍,,,,,286.77,4,3.42,5,8.78,4,60.52,5,,,,,,,3.06,7,161.84,4,,,3635,6,,,32.35,6,,,11237,6,3.84,4,-0.47,1,4.28,5,1048,4,1435,6,,,,,60,6,-3.58,1,5.26,2,35.28,6
46810,3639036,2011,전라남도 강진군,신전면,,,,,84.78,1,2.21,3,17.74,6,19.6,1,,,,,,,0.37,8,337.72,6,,,770,3,,,64.38,7,,,1196,1,6.33,6,20,7,5.91,6,43,1,84,1,,,,,,,11.11,7,,0,52.87,6
46860,3643011,2016,전라남도 함평군,함평읍,,,,,483,6,4.47,5,5.34,1,74.37,6,75.92,6,59.8,6,10.06,5,0,1,210.93,5,,,2354,6,,,41.69,6,,,5646,4,1.75,5,5.08,6,3.25,4,612,1,986,5,30044.65,1,98.92,6,50.48,5,1.55,5,-76.92,1,,
46860,3643034,2001,전라남도 함평군,엄다면,,,,,75.45,1,2.42,4,12.27,4,8.92,1,,,,,,,-2.67,10,183.38,7,,,662,4,,,34.97,7,,,1893,1,-9.9,10,-37.14,10,7.73,6,38,1,91,1,,,,,,,-38.89,10,0,1,,
46860,3643037,2004,전라남도 함평군,해보면,,,,,200.65,1,2.86,4,13.72,5,36.4,1,,,,,,,-5.9,10,184.52,6,,,775,5,,,35.49,6,,,2184,1,-4.05,10,-1.88,1,3.24,4,123,1,237,1,,,,,,,-7.89,10,-12.5,10,,
46860,3643037,2009,전라남도 함평군,해보면,,,,,218.67,4,3.03,4,12.92,5,40.54,5,,,,,,,1.31,3,253.37,6,,,902,4,,,45.15,6,,,1998,1,0.43,1,-10.66,10,2.11,2,155,1,235,1,,,,,,,7.46,7,0,1,,
46860,3643037,2011,전라남도 함평군,해보면,,,,,245.74,4,3.46,5,12.48,5,31.3,4,,,,,,,-0.4,10,299.36,6,,,934,4,,,47.15,6,,,1981,1,1.78,4,9.08,7,2.02,2,185,1,229,1,,,,,,,-8.47,10,7.69,6,56.4,6
46820,3640033,2003,전라남도 해남군,현산면,,,,,119.91,2,2.75,4,27.36,6,23.76,2,,,,,,,-3.47,10,206.96,6,,,1041,5,,,36.2,6,,,2876,1,-10.23,10,-1.49,1,5.85,6,145,1,193,1,,,,,,,-6.45,10,-6.45,10,,
46820,3640033,2008,전라남도 해남군,현산면,,,,,98.24,1,2.11,3,27.37,6,22.63,2,,,,,,,-4.96,10,325.34,7,,,1181,5,,,53.39,7,,,2212,1,10.06,7,-15.37,10,3.25,4,101,1,175,1,,,,,,,6.82,8,4.17,10,,
43110,3304155,2013,충청북도 청주시,금천동,,,,,131.12,1,3.27,4,2.23,1,27.07,3,,,,,,,,,,,,,,,,,,,,,,,1.42,3,0.98,1,7.61,6,917,4,1359,6,,,,,68,6,4.24,5,-25,10,,
46820,3640034,2011,전라남도 해남군,송지면,,,,,232.38,4,3.34,4,35.32,7,32.58,4,,,,,,,-1.91,10,302.17,6,,,2091,6,,,47.86,6,,,4369,3,1.22,2,5.26,6,1.93,2,587,2,498,4,,,,,,,3.19,5,4.11,4,55.23,6
47250,3708056,2002,경상북도 상주시,동성동,,,,,175.59,4,3.06,5,11.44,4,44.19,5,,,,,,,-2.52,10,68.86,5,,,650,4,,,17.89,5,,,3634,2,-9.37,10,-16.01,10,3.16,4,231,1,300,2,,,,,,,-18.92,10,3.85,6,,
47250,3708056,2003,경상북도 상주시,동성동,,,,,223.93,4,3.62,5,25.4,6,48.21,5,,,,,,,-2.79,10,72.93,5,,,668,4,,,19.1,6,,,3498,2,4.67,7,23.97,7,2.64,3,289,1,314,2,,,,,,,0,1,70.37,8,,
47250,3708057,2011,경상북도 상주시,신흥동,,,,,126.8,1,4.83,5,5.46,1,14.26,1,,,,,,,0.18,8,62.6,1,,,1197,5,,,18.22,5,,,6568,4,0.4,1,8.11,7,5.38,6,560,1,254,1,,,,,,,0,1,20,7,20.25,4
47280,3709059,2001,경상북도 문경시,점촌3동,,,,,185.95,4,3.1,5,4.6,1,45.4,5,,,,,,,0.12,10,38.55,3,,,971,5,,,11.52,5,,,8427,5,3.48,7,8.79,7,13.94,7,541,2,714,5,,,,,,,-7.32,10,18.42,6,,
49130,3902051,2009,제주특별자치도 서귀포시,송산동,,,,,236.73,4,4.48,5,,0,26.44,3,,,,,,,-1.94,1,92.72,4,,,713,3,,,20.53,5,,,3473,1,-5.76,10,7.71,6,11.59,7,442,1,262,1,,,,,,,-17.39,10,,0,,
47190,3705070,2006,경상북도 구미시,인동동,,,,,180.11,3,3.88,5,23.58,6,31,4,,,,,,,3.81,8,12.12,1,,,1648,6,,,4.41,1,,,37359,7,1.29,6,5.9,7,4.11,5,2234,6,2441,7,,,,,,,6.93,7,8,8,,
47290,3710032,2008,경상북도 경산시,자인면,,,,,722.85,6,7.07,6,66.78,7,51.14,5,,,,,,,-1.58,10,191.51,6,,,1285,5,,,26.5,6,,,4849,3,3.88,7,0.16,1,1.32,1,3285,7,696,5,,,,,,,15.38,8,2.83,10,,
47290,3710033,2016,경상북도 경산시,용성면,,,,,154.41,1,3.29,4,50.55,7,13.76,1,64.99,5,64.84,6,3.88,2,-2,10,958.7,7,,,1323,4,,,62.97,6,,,2101,1,0.6,1,6.59,7,3.09,4,278,1,167,1,26932.24,1,97.66,6,54.56,5,5,7,561.7,7,,
47290,3710035,2002,경상북도 경산시,압량면,,,,,274.61,5,5.47,6,60.34,7,25.89,3,,,,,,,0.08,10,48.2,3,,,1272,6,,,13.62,5,,,9337,5,1.99,4,-2.93,1,2.23,2,2195,6,665,5,,,,,,,10.85,7,-3.94,10,,
45140,3503065,2002,전라북도 익산시,신동,,,,,399.02,6,6.01,6,14.26,5,56.53,5,,,,,,,-3.9,10,54.95,4,,,1775,6,,,12.43,5,,,14277,6,-2.51,1,9.88,6,2.11,2,1782,6,1281,6,,,,,,,4.53,6,-82.76,10,,
45140,3503065,2009,전라북도 익산시,신동,,,,,585.46,6,6.67,6,4.81,1,66.13,6,,,,,,,-3.34,10,120.44,5,,,2292,6,,,18.86,5,,,12151,6,1.27,3,1.07,1,1.38,1,2887,6,1435,6,,,,,,,4.13,7,33.33,7,,
45710,3531039,2004,전라북도 완주군,화산면,,,,,122.73,1,3.9,5,6.78,2,13.08,1,,,,,,,0.54,4,193.16,6,,,819,5,,,38.6,6,,,2122,1,1.92,7,22.92,7,2.91,4,86,1,106,1,,,,,,,0,10,,0,,
45720,3532011,2008,전라북도 진안군,진안읍,,,,,327.41,5,4.25,5,16.54,5,43.6,5,,,,,,,-8.69,10,146.3,5,,,2354,6,,,34.42,6,,,6840,4,1.46,5,1.84,5,4.86,5,787,4,832,5,,,,,,,2.09,8,4.88,9,,
45720,3532032,2014,전라북도 진안군,안천면,,,,,287.15,4,4.85,5,11.75,5,57.43,5,,,,,,,-2.32,10,387.85,6,,,415,1,,,72.17,7,,,575,1,41.3,7,111.41,7,2.22,3,63,1,65,1,,,,,37,5,66.67,7,,0,41.02,6
45720,3532033,2008,전라북도 진안군,동향면,,,,,80.33,1,2.7,4,4.72,1,11.39,1,,,,,,,-15.59,10,351.41,7,,,499,2,,,53.09,7,,,940,1,-11.32,10,-21.6,10,5.51,5,35,1,47,1,,,,,,,-7.69,10,,0,,
47280,3709032,2006,경상북도 문경시,산양면,,,,,200.75,4,4.95,6,52.86,7,29.33,3,,,,,,,-3.1,10,484.4,7,,,1211,5,,,52.88,7,,,2290,1,0.66,5,-0.79,1,1.99,2,398,1,152,1,,,,,,,3.13,7,-3.03,10,,
47280,3709032,2011,경상북도 문경시,산양면,,,,,294.49,5,7.11,6,59.31,7,15.08,1,,,,,,,-1.11,10,517.27,7,,,1288,5,,,61.04,7,,,2110,1,3.42,6,5.4,6,1.3,1,637,2,151,1,,,,,,,-3.45,1,6.06,5,49.36,6
47730,3732032,2001,경상북도 의성군,점곡면,,,,,76.26,1,1.94,3,8.25,2,19.65,2,,,,,,,-3.64,10,298.11,7,,,632,4,,,37.18,7,,,1700,1,0,1,-14.16,10,9.28,6,50,1,100,1,,,,,,,-3.33,10,,0,,
47730,3732032,2013,경상북도 의성군,점곡면,,,,,121.46,1,2.87,4,6.17,2,20.87,1,,,,,,,-1.53,10,852.75,7,,,776,3,,,77.45,7,,,1002,1,-2.47,1,22.04,7,7.05,6,83,1,79,1,,,,,69,6,-31.58,10,0,1,58.86,6
47730,3732042,2012,경상북도 의성군,단북면,,,,,82.66,1,2.62,4,23.7,6,10.03,1,,,,,,,-0.81,10,809,7,,,809,3,,,68.33,7,,,1184,1,10,7,-17.22,10,2.89,4,41,1,66,1,8048,1,78,6,71,6,28.57,7,,0,45.87,6
47730,3732044,2011,경상북도 의성군,다인면,,,,,212.63,4,4.66,5,25.28,6,19.23,1,,,,,,,-3.3,10,597.89,7,,,1698,6,,,65.46,7,,,2594,1,-0.95,1,63.26,7,2.26,3,341,1,209,1,,,,,,,0,1,7.69,6,40.87,6
47250,3708011,2016,경상북도 상주시,함창읍,,,,,244.64,4,3.33,4,26,6,41.01,4,71.78,5,69.03,6,11.75,6,6,7,413.61,6,,,2188,6,,,51.7,6,,,4232,2,0.2,1,0.12,1,3.35,4,442,1,510,3,40894.5,1,95.41,6,73.26,6,-7.09,10,229.33,5,,
47750,3733032,2007,경상북도 청송군,부남면,,,,,116.48,1,2.36,3,7.57,3,19.92,1,,,,,,,-1.29,10,470.56,7,,,847,4,,,53.51,7,,,1583,1,0.78,1,2.36,2,6.25,6,77,1,129,1,,,,,,,-4.35,10,20,7,,
47750,3733033,2004,경상북도 청송군,현동면,,,,,172.35,1,2.28,3,6.95,2,46.08,1,,,,,,,-0.73,1,241.76,7,,,631,4,,,49.37,7,,,1278,1,2.5,7,-31.63,10,4.28,5,100,1,164,1,,,,,,,5.71,8,-9.09,10,,
47750,3733034,2008,경상북도 청송군,현서면,,,,,156.75,3,2.37,3,2.39,1,29.18,3,,,,,,,-3.36,10,437.04,7,,,826,4,,,49.82,6,,,1658,1,1.14,5,12.33,7,5.73,6,101,1,177,1,,,,,,,-2.56,10,-33.33,10,,
41110,3101370,2013,경기도 수원시,화서1동,,,,,131.63,1,2.81,4,2.88,1,29.01,3,,,,,,,-1.11,10,70.8,1,,,2706,6,,,13.43,3,,,20152,6,-2.19,1,-0.45,1,4.7,5,774,3,1252,6,,,,,70,6,-4.02,1,-13.64,10,17.58,4
41130,3102363,2013,경기도 성남시,야탑3동,,,,,364.59,5,7.88,6,19.07,6,56.34,5,,,,,,,-1.83,10,56.59,1,,,2757,6,,,10.94,2,,,25191,7,2.22,4,0,1,2.29,3,2282,6,1518,6,,,,,8,1,11.01,6,-0.64,1,29.49,5
41130,3102364,2011,경기도 성남시,야탑2동,,,,,187.2,3,6.69,6,8.45,3,25.59,3,,,,,,,-1.09,10,70.07,2,,,1875,6,,,13.54,3,,,13852,6,7.07,7,5.97,7,10.51,7,756,3,515,4,,,,,,,1.01,1,0,1,1.25,1
41130,3102371,2013,경기도 성남시,금곡동,,,,,298.31,5,5.9,6,0.67,1,57.82,5,,,,,,,-0.34,10,88.54,2,,,3506,6,,,15.65,4,,,22402,7,-6.39,10,-3.45,1,9.63,6,1727,5,1509,6,,,,,7,1,-9.28,10,-54.55,10,37.57,6
41280,3110157,2003,경기도 고양시,신도동,,,,,183.97,4,4.6,6,14.29,5,21.26,1,,,,,,,-2.44,10,82.9,5,,,1013,5,,,14.61,5,,,6935,5,0.82,3,-12.73,10,10.55,6,306,1,367,3,,,,,,,-8.51,10,-16.67,10,,
41550,3122036,2011,경기도 안성시,양성면,,,,,672.02,6,8.16,6,53.39,7,34.62,4,,,,,,,0.87,8,294.91,6,,,1333,5,,,35.44,6,,,3761,2,11.46,7,10.72,7,0.72,1,1990,6,457,4,,,,,,,30,7,23.48,7,25.42,5
41550,3122036,2014,경기도 안성시,양성면,,,,,758.98,6,7.71,6,56.34,7,51.58,5,,,,,,,0.62,7,364.05,6,,,1438,5,,,37.38,6,,,3847,2,5.47,5,3.26,4,1.21,1,2429,6,559,4,,,,,31,4,47.69,7,0,1,25.7,5
41550,3122039,2007,경기도 안성시,일죽면,,,,,326.82,5,4.93,6,49.29,7,33.65,4,,,,,,,-2.71,10,132.24,5,,,1579,6,,,26.88,6,,,5874,4,1.06,1,1.51,1,2.09,2,1393,5,573,5,,,,,,,1.8,6,-9.09,10,,
27170,2203055,2012,대구광역시 서구,비산2.3동,,,,,181.82,3,2.38,3,9.95,4,40.68,4,,,,,,,-3.74,10,210.02,5,,,2348,6,,,25.54,5,,,9195,5,2.77,4,5.35,5,1.91,2,515,1,966,6,565768,5,58,6,65,6,1.06,1,9.21,6,63.58,6
27170,2203056,2009,대구광역시 서구,비산4동,,,,,137.47,2,3.03,4,14.87,5,24.03,3,,,,,,,-1.63,1,80.95,3,,,1377,5,,,14.14,4,,,9739,5,-4.28,10,-5.88,10,5.39,6,308,1,581,5,,,,,,,-13.01,10,-1.23,1,,
27170,2203057,2004,대구광역시 서구,비산5동,,,,,134.19,1,2.19,3,9.33,3,33.97,1,,,,,,,-2.71,10,44.03,2,,,819,5,,,10.3,4,,,7948,5,-6.2,10,-17.04,10,2.59,3,412,1,650,5,,,,,,,-8.97,10,2.5,6,,
27170,2203059,2013,대구광역시 서구,비산7동,,,,,922.54,7,6.19,6,61.28,7,111.33,6,,,,,,,-3.52,10,163.75,5,,,1893,6,,,17.97,4,,,10532,5,2.12,4,2.79,4,1.01,1,7678,7,2025,7,,,,,80,6,2.98,4,4.01,5,58.1,6
27260,2206068,2003,대구광역시 수성구,지산2동,,,,,120.25,2,3.38,5,6.92,2,19.51,1,,,,,,,-2.97,10,31.18,1,,,1831,6,,,9.41,3,,,19457,7,-4.08,10,-1.33,1,11.64,7,550,2,965,6,,,,,,,-12.08,10,-29.41,10,,
27290,2207055,2008,대구광역시 달서구,두류3동,,,,,400.89,6,5.4,6,2.21,1,36.38,4,,,,,,,-4.33,10,74.39,3,,,1272,5,,,14.3,4,,,8894,5,3.04,6,10.46,7,33.14,7,1480,5,881,6,,,,,,,-6.1,10,9.52,8,,
41170,3104251,2007,경기도 안양시,비산1동,,,,,88.05,1,4.16,5,0.77,1,11.16,1,,,,,,,4.07,8,29.92,1,,,1747,6,,,8.5,2,,,20558,7,4.39,5,1.6,1,8.92,6,869,4,595,5,,,,,,,-6.03,10,,0,,
11740,1125071,2003,서울특별시 강동구,둔촌2동,,,,,211.14,4,5.04,6,5.43,1,41.23,4,,,,,,,-1.29,10,30.87,1,,,1698,6,,,7.53,2,,,22559,7,8.62,7,21.79,7,5.6,5,1240,5,1247,6,,,,,,,8.33,7,-16.67,10,,
11740,1125071,2009,서울특별시 강동구,둔촌2동,,,,,259.31,5,5.91,6,2.86,1,63.11,6,,,,,,,-0.15,1,50.16,1,,,2092,6,,,9.74,2,,,21484,7,2.96,6,10.44,6,3.7,5,1751,6,1217,6,,,,,,,6.59,7,30,7,,
11740,1125072,2013,서울특별시 강동구,암사1동,,,,,114.9,1,2.84,4,9.59,4,27.93,3,,,,,,,-0.93,10,84.07,2,,,4047,7,,,13.63,3,,,29693,7,-0.19,1,3.05,4,7.2,6,1077,4,1561,6,,,,,67,6,6.15,6,-5.88,10,21.58,4
26110,2101053,2006,부산광역시 중구,대청동,,,,,409.37,6,4.83,6,6.25,1,51.56,5,,,,,,,-0.53,10,80.37,4,,,958,5,,,16.24,5,,,5899,4,2.1,7,3.16,7,6.86,6,914,4,682,5,,,,,,,0.61,4,-2.88,10,,
26110,2101056,2001,부산광역시 중구,부평동,,,,,979.13,7,2.37,4,9.58,3,378.89,7,,,,,,,-3.29,10,75.89,5,,,573,4,,,12.42,5,,,4613,3,-3.76,10,-1.26,1,4.81,5,2251,6,2454,7,,,,,,,-2.31,10,-6.27,1,,
26110,2101058,2003,부산광역시 중구,남포동,,,,,5513.3,7,3.64,5,1.91,1,2012.37,7,,,,,,,-7.28,10,143.33,6,,,215,1,,,17.17,5,,,1252,1,0.16,1,4.69,7,5.52,5,3254,7,2450,7,,,,,,,-0.39,1,-3.45,10,,
11650,1122065,2004,서울특별시 서초구,방배4동,,,,,424.31,1,5.52,6,7.28,2,85.53,1,,,,,,,5.07,7,38.73,2,,,1495,6,,,8.15,2,,,18333,6,-10.55,10,-4.41,10,10.83,6,2410,6,1822,7,,,,,,,-13.99,10,-31.19,10,,
26140,2102052,2006,부산광역시 서구,동대신2동,,,,,108.77,1,2.46,4,10.9,4,28.79,3,,,,,,,-3.29,10,96.1,5,,,1356,6,,,17.25,5,,,7861,5,0.43,3,-3.91,10,3.98,5,306,1,470,4,,,,,,,2.56,7,0,10,,
26140,2102053,2006,부산광역시 서구,동대신3동,,,,,364.07,5,5.77,6,2.53,1,36.45,4,,,,,,,-1.5,10,90.61,4,,,1081,5,,,16.55,5,,,6532,4,-1.77,10,-9.97,10,1.47,1,1591,6,556,4,,,,,,,-5,10,-4.17,10,,
26140,2102053,2008,부산광역시 서구,동대신3동,,,,,456.06,6,6.78,6,3.16,1,41.89,5,,,,,,,-1.26,1,116.75,5,,,1213,5,,,19.34,5,,,6271,4,1.42,5,14.12,7,0.62,1,1868,6,573,5,,,,,,,-2.82,10,30.43,8,,
26140,2102054,2002,부산광역시 서구,서대신1동,,,,,631.4,6,3.53,5,12.27,4,134.37,7,,,,,,,-2.83,10,71.55,5,,,493,3,,,13.38,5,,,3685,2,-5.63,10,-25.14,10,3.25,4,654,3,871,6,,,,,,,-13.13,10,14.29,7,,
26140,2102057,2001,부산광역시 서구,서대신4동,,,,,119.44,2,4.14,5,1.75,1,13.85,1,,,,,,,-2.77,10,48.72,4,,,721,5,,,11.29,5,,,6389,4,-4.98,10,5.88,7,4.09,5,217,1,248,1,,,,,,,16.22,8,,0,,
26140,2102059,2014,부산광역시 서구,부민동,,,,,460.59,6,5.65,6,3.53,1,66.06,5,,,,,,,0.3,7,152.6,4,,,1233,4,,,21.59,5,,,5710,4,0.96,1,2.38,2,2.61,4,871,3,632,4,,,,,84,6,2.34,1,0,1,24.9,5
41130,3102374,2011,경기도 성남시,삼평동,,,,,706.79,6,32.13,7,1.96,1,44.28,5,,,,,,,21.84,8,29.87,1,,,1621,5,,,9.29,2,,,17453,6,127.43,7,190.6,7,3.25,4,7761,7,539,4,,,,,,,520,7,,0,14.16,2
41130,3102374,2012,경기도 성남시,삼평동,,,,,1148.55,7,27.66,7,7.59,3,71.69,6,,,,,,,1.05,8,30.74,1,,,1690,5,,,9.62,2,,,17572,6,90.72,7,64.21,7,3.69,5,10883,7,1028,6,1636931,7,1,1,0,1,124.19,7,,0,13.41,2
43110,3304353,2013,충청북도 청주시,복대2동,,,,,205.81,3,2.72,4,2.96,1,48.42,5,,,,,,,,,,,,,,,,,,,,,,,-0.81,1,-3.93,1,5.82,6,937,4,1465,6,,,,,75,6,-3.49,1,0,1,,
41130,3102375,2002,경기도 성남시,판교동,,,,,335.22,5,10.78,7,26,6,37.18,4,,,,,,,0.17,10,70.58,5,,,475,3,,,13.15,5,,,3613,2,-1.99,1,6.68,6,5.51,5,424,1,148,1,,,,,,,6.06,7,7.14,7,,
41170,3104258,2012,경기도 안양시,부림동,,,,,535.48,6,6.74,6,2.92,1,71.3,6,,,,,,,-1.04,10,31.59,1,,,1628,5,,,8.25,1,,,19741,6,9.23,6,-1.31,1,8.44,6,3052,6,2107,7,4089862,7,0,1,10,1,18.79,7,14.81,7,2.11,1
41170,3104259,2011,경기도 안양시,평촌동,,,,,455.18,6,7.56,6,17.79,6,60.28,6,,,,,,,-0.31,10,28.44,1,,,1030,4,,,8.18,1,,,12585,6,5.38,6,-4.63,10,3.14,4,1582,5,1038,6,,,,,,,9.13,7,-5,1,3.71,1
41220,3107060,2002,경기도 평택시,원평동,,,,,97.68,1,2.9,4,2.75,1,21.33,2,,,,,,,-0.46,10,26.97,1,,,966,5,,,9.36,4,,,10317,6,-1.38,1,13.26,7,5.85,6,317,1,500,4,,,,,,,3.62,6,0,1,,
41220,3107061,2004,경기도 평택시,통복동,,,,,467.72,1,2.31,3,7.03,2,168.85,1,,,,,,,-2.22,10,64.09,4,,,589,4,,,14,5,,,4207,3,-1.11,10,0.04,1,7.26,6,965,4,1158,6,,,,,,,-1.95,10,4.21,6,,
26170,2103061,2002,부산광역시 동구,좌천1동,,,,,,,,,,,,,,,,,,,7.87,8,61.65,4,,,905,5,,,11.98,4,,,7553,5,,,,,,,,,,,,,,,,,,,,,,
26170,2103064,2012,부산광역시 동구,좌천4동,,,,,,,,,,,,,,,,,,,-2.82,10,215.58,6,,,858,3,,,26.64,5,,,3221,1,,,,,,,,,,,412731,4,76,6,73,6,,,,,89.57,7
26170,2103065,2014,부산광역시 동구,범일1동,,,,,239.93,4,4.1,5,8.44,3,65.92,5,,,,,,,-2.44,10,178.3,5,,,838,3,,,23.73,5,,,3531,1,-3.08,1,-0.09,1,3.62,5,319,1,283,1,,,,,79,6,5.33,4,0,1,47.94,6
41280,3110354,2012,경기도 고양시,풍산동,,,,,118.89,1,4.36,5,2.88,1,23.44,2,,,,,,,1.11,8,44.61,1,,,3230,6,,,11.29,2,,,28616,7,-0.47,1,7.22,5,6.76,6,1054,4,1067,6,432257,5,55,6,7,1,3.59,5,0,1,13.43,2
26320,2108051,2015,부산광역시 북구,구포1동,14.12,7,180.2,4,274.38,4,2.63,4,5.09,1,80.29,6,73.55,6,47.05,5,34.18,7,1,7,186.4,5,2157,6,2261,6,18.45,4,18.54,4,11692,6,12194,6,0.37,1,1.94,3,2.65,4,1258,5,1637,6,830174,6,54,5,,,3.81,5,-8.45,10,,
26410,2111072,2015,부산광역시 금정구,서3동,-12.91,10,285.64,6,251.78,4,2.56,4,20.41,6,55.63,5,54.96,5,78.1,6,0.84,1,-5,10,295.32,6,2348,6,2398,6,26.81,5,26.55,5,8758,5,9031,5,-5.87,10,-3.17,1,2.92,4,629,2,1202,6,753616,6,56,5,,,-6.4,10,-6.9,10,,
26440,2112058,2015,부산광역시 강서구,가덕도동,48.3,7,355.31,6,1031.87,7,18.61,7,0.62,1,20.09,1,73.71,6,43.02,5,30.92,7,,,,,803,3,,,33.8,5,,,2376,1,,,0,1,-5,10,0.49,1,2896,6,207,1,,,,,,,-3.45,1,,0,,
11590,1120052,2015,서울특별시 동작구,노량진2동,-18.1,10,247.26,5,488.3,6,4.94,5,0.92,1,146.93,6,53.8,5,83.75,6,0.91,1,-2,10,244.78,5,2213,6,2345,6,21,4,21.55,5,10538,6,10881,6,58.89,7,43.4,7,5.44,6,1822,5,1403,6,3322749,7,75,6,,,240.48,7,7.69,6,,
